,iso,coords,id
77,IDN,"[-8.403699098663639, 115.56377058090068]",8f95a484644b745
78,BRA,"[-14.794404561890651, -39.316818208367486]",8f81328ec8d6244
79,IND,"[21.330656224428363, 72.01306199569581]",8f42dd50d6cb714
80,LKA,"[7.274935371806805, 81.7965220304808]",8f61157a062bd9a
81,GTM,"[15.656716878473551, -88.54620079148881]",8f452038d148c14
82,THA,"[14.322644850202604, 100.88622649534689]",8f64a4566075766
83,IDN,"[1.610232985989603, 101.34441672945587]",8f652e8da68e163
84,IDN,"[-6.934649797876451, 110.30043128720814]",8f8d88d26460d5c
85,VNM,"[13.83540917847936, 109.08034130753532]",8f69300b306ccf5
86,BRA,"[-3.607869263216502, -39.503765436839366]",8f8011c9cadca51
87,VEN,"[10.523560677562092, -68.21707970289954]",8f67430ae150363
88,IND,"[18.98550819200736, 76.79863789414503]",8f608295c40b18c
89,IND,"[26.02575566398563, 83.12743708449541]",8f3c16ba6d0ac53
90,MYS,"[5.869471042633444, 118.03028361705638]",8f681c266c46923
91,IND,"[13.327236010225167, 77.54945816023847]",8f601681d9428ad
92,PHL,"[7.502524542229709, 125.83052550749534]",8f685dcc265b21c
93,AUS,"[-27.02559526277089, 153.0164548494914]",8fbe8d445043d48
94,IND,"[29.961894308451516, 76.83631983862257]",8f3d12936872346
95,DZA,"[35.81499431233118, -0.284560075819271]",8f382ed83831d6a
96,DOM,"[18.54850364631754, -69.3099906648139]",8f4cd5881cd1569
97,LAO,"[14.697925011414082, 105.53148356385137]",8f659390c211869
98,NGA,"[6.478681305677877, 3.379547189248552]",8f589c99180cb56
99,PHL,"[8.138482868328161, 123.80977155848112]",8f6842c860ddac8
100,VEN,"[8.968879156556962, -72.0038379113273]",8f66280d5121452
101,KHM,"[11.090251926310234, 106.07189136987253]",8f65b1ab0942915
102,IND,"[24.65611179440914, 87.84729739283281]",8f3cf483189a941
103,AUS,"[-27.746778751615505, 153.255961329837]",8fbe8d9a8b69b12
104,IDN,"[-6.196484959799075, 106.4698950434696]",8f8c1398661ba82
105,IDN,"[-7.328872083700271, 108.49916323752879]",8f8d89aa19743b1
106,THA,"[13.24882208363915, 99.79829265155819]",8f658b289110641
107,PHL,"[8.015457829185635, 124.30807381789555]",8f6842726013651
108,MMR,"[22.930816931644753, 95.55534785781542]",8f3cc844b53059a
109,IND,"[24.957881747178625, 74.12857306464201]",8f3db62d0b4d3a1
110,MYS,"[1.472648413363123, 103.9943325891415]",8f65263010dd8d2
111,BRA,"[-29.79213262132364, -55.71821925544066]",8fa975d826250de
112,IND,"[20.83602707051166, 71.04802334115365]",8f42dc4216ce785
113,IDN,"[-7.470134151053101, 110.24543064136245]",8f8d8c3a2b8631e
114,MMR,"[15.251955733459432, 97.83790650466773]",8f64ae8e31054c0
115,IND,"[18.61421201921463, 73.8205264257611]",8f6088430060b56
116,THA,"[13.643559323360831, 100.55446644378236]",8f658b49b14091c
117,KHM,"[11.9680454587571, 104.68606910675884]",8f6580cf6c4b828
118,IND,"[22.17443562125622, 71.68627274628078]",8f42c3204032455
119,BRA,"[-1.333365575627508, -47.959654717459586]",8f8046d61418943
120,CHN,"[36.79392190581542, 120.0234934573188]",8f301208661d86d
121,CHN,"[29.91032595507612, 121.74495609694335]",8f4b35c91655b71
122,BRA,"[-4.316546627021194, -38.48978633366302]",8f8010cb5bac45e
123,IND,"[10.657204555239481, 79.4583345613735]",8f61a9626c3416b
124,VEN,"[10.049667110152898, -67.52809555508574]",8f674ecd877061e
125,NGA,"[6.55635470412378, 3.372334580474065]",8f589c9a0c8d141
126,IND,"[12.956006379744293, 80.1501703457008]",8f618c4ec27180e
127,THA,"[16.725309122741407, 104.07555644792733]",8f4169d4683008d
128,IDN,"[-6.194214359801224, 106.71231686869314]",8f8c106ad398132
129,NGA,"[7.463651328889052, 3.849092189709771]",8f58839002c31a1
130,PHL,"[17.230778461803567, 120.44380495972335]",8f696e07591e42d
131,IDN,"[2.975969134040618, 99.5957062039113]",8f650cb33c3594a
132,IND,"[21.872809079095408, 75.96417957449934]",8f3d924367a8b2d
133,CHN,"[33.99994704508201, 116.73914771642082]",8f30b2b4e383508
134,IND,"[19.158086845397303, 82.00342456136495]",8f3c9421c706948
135,BRA,"[-11.552637585032263, -39.23799369556069]",8f811390b0b6222
136,IDN,"[-0.607373937414324, 127.51903240097425]",8f7392449989c2a
137,MYS,"[2.110603932131059, 111.6693322857538]",8f699b7162d3618
138,IND,"[12.956489635922466, 80.11605863093467]",8f618c4e9a742c1
139,IDN,"[-8.52976579555552, 115.09492437740727]",8f95a4d2058eaf1
140,IDN,"[3.699646823065796, 98.61622560167557]",8f6508b66c2e22d
141,TUR,"[36.802445649519406, 28.13209021740512]",8f3f634232a8552
142,THA,"[16.64452983619429, 103.31691481380244]",8f4169ae69a1c46
143,CHN,"[27.69100933623775, 120.68622402687548]",8f41b299c4055a6
144,MYS,"[5.659381623632567, 100.66317190842827]",8f651dc0934a905
145,NGA,"[6.540077048808205, 3.286083439034438]",8f58826e8cedd30
146,IDN,"[-5.530137865500103, 105.03045770918293]",8f8cada7098ccd6
147,IND,"[20.728092562658063, 76.99502123235388]",8f6091548d1d0e4
148,TUR,"[38.10860396943001, 27.666592569651215]",8f3f601b0a6aaa0
149,IND,"[15.965016322376128, 75.28208485907963]",8f60a8cd42f6c16
150,IDN,"[-0.019021167939295, 110.852629508666]",8f68b6473840831
151,IND,"[22.69162163186333, 88.50129819306862]",8f3cf288ca08562
152,CHN,"[28.92021385352085, 119.99512959273828]",8f419451bc19da0
153,CHN,"[38.674550093979114, 117.38003792664027]",8f31888806a0ca2
154,IND,"[13.098958325410166, 80.14970645761926]",8f618c4da064c75
155,IND,"[28.078962285703092, 76.50523616754222]",8f3da0205596044
156,TUR,"[41.70560092190544, 26.532779470299698]",8f1ecc4e9d01b63
157,IND,"[9.811942027371007, 77.97757515349139]",8f6035c953748f0
158,IDN,"[-6.258244085132747, 106.93613726597212]",8f8c107b4a0ec30
159,VNM,"[18.51141166451686, 105.70531754724036]",8f414524556d899
160,CHN,"[23.398240930904716, 115.84556409842003]",8f411395000e588
161,IND,"[27.61487868712505, 75.11305406232496]",8f3da604a6b0288
162,PHL,"[7.25560935741999, 124.58617881347199]",8f685cc9d8e04a9
163,MYS,"[4.064879744949869, 114.53169549850143]",8f68a522c71d009
164,CHN,"[30.142095935757023, 122.09506240129753]",8f4b35115185210
165,IDN,"[-6.138345839641321, 106.50210631966726]",8f8c13992c8a26c
166,VNM,"[16.5798069606381, 107.32565167369381]",8f4161d8b58b95c
167,IND,"[9.533377451325842, 78.57562960521483]",8f603486a088a33
168,CHN,"[24.864029001922166, 118.63232229612584]",8f41a0d5468a373
169,IDN,"[2.245070961830272, 98.16091675591097]",8f6576721c4869d
170,VNM,"[12.845110767076884, 108.48144445687865]",8f6932cc4486855
171,MYS,"[5.974686740141781, 100.56226076836907]",8f651d55230caee
172,CHN,"[28.622674777229964, 121.36665912185435]",8f4b3295ec16aec
173,BRN,"[4.56596754988729, 114.20579333128717]",8f68164992d42dc
174,LAO,"[18.57099614716177, 103.7111873581962]",8f416b6d5829b73
175,CHN,"[26.503595681707427, 119.56152098148448]",8f41b56a5312986
176,CHN,"[28.59772320937441, 119.31711372970834]",8f4194ad1a41920
177,IND,"[27.461031741179905, 77.7119751156782]",8f3da3258cb1809
178,IDN,"[-7.730027050636376, 112.17995566378627]",8f8d8572589daab
179,MYS,"[2.948968960488714, 101.31749148013347]",8f65053aa82d471
180,IDN,"[-3.404199955274064, 120.31985954380663]",8f952e02eadca45
181,GTM,"[15.11649417688969, -90.34132045374086]",8f6d2d648740233
182,MMR,"[16.44977039258039, 97.68524408220489]",8f6485ac0a119a6
183,CHN,"[29.315924463470733, 120.24049413426505]",8f41968a3c68a9c
184,IDN,"[-6.205528642563257, 107.03359365084093]",8f8c104c4052382
185,CHN,"[39.254553816630505, 117.39068036651818]",8f318c302d91533
186,VNM,"[10.42042273329803, 104.96757896391196]",8f65a348dacccda
187,MYS,"[4.190568959969393, 114.33922247376957]",8f68a5a9d69b7ab
188,THA,"[14.660132496071272, 103.83355560051655]",8f659ea1d19c598
189,MYS,"[4.324915432723985, 117.86461016048075]",8f681a8514a9d5e
190,THA,"[13.340551733521279, 101.21338624368464]",8f658a3a4750415
191,CHN,"[21.398812479596717, 110.24434209773973]",8f41093938ab570
192,CHN,"[24.96231428063887, 109.99188361415317]",8f4023ce47846ab
193,IND,"[12.942791381481268, 77.7127861105109]",8f61892082a1782
194,CHN,"[29.42614164578168, 121.89380616924436]",8f4b30bb46c3555
195,NGA,"[6.463246727508925, 5.600786906497365]",8f588a8e48edab0
196,IND,"[23.741618419571545, 92.79671820552757]",8f3cc1db1a8e90e
197,PHL,"[7.732058373986772, 122.14681957309901]",8f685401b96c268
198,IND,"[18.652882604533072, 78.05024296711969]",8f6086d3566db74
199,IND,"[19.14519966340327, 73.03758255801687]",8f608b52b734905
200,MMR,"[25.18715831905575, 97.43585394631113]",8f404886d870c00
201,IND,"[12.778332756082845, 74.87531117123136]",8f60113412b3723
202,IND,"[28.95735375827299, 78.8244563879782]",8f3dac2226362ed
203,NGA,"[7.052666321709278, 3.261152087063802]",8f5882a9811d4ab
204,IND,"[22.949346742440746, 88.4328216567033]",8f3cf290d090451
205,IND,"[8.163229733001904, 77.43467330182787]",8f6026808b04306
206,BRA,"[-29.925590306049482, -50.217666799150614]",8fa90333658cc02
207,NGA,"[7.775567883938537, 4.443324844930899]",8f588101ad6431c
208,IND,"[12.625411903188018, 79.79103575571614]",8f618c383570d01
209,IND,"[16.769248307626686, 74.53080572156928]",8f60ab530166b4c
210,THA,"[9.367540944088788, 98.431709552671]",8f6431ced2a044b
211,IDN,"[-1.441665098922497, 102.29464310830087]",8f8cd6b46a0a315
212,DZA,"[35.26670888146875, -0.549286060877352]",8f382366321e734
213,IDN,"[-6.075589174567799, 106.71391667121527]",8f8c10699732893
214,VEN,"[10.766030439587112, -68.33679828929458]",8f6743ce168e294
215,BRA,"[-24.157192488650328, -46.80077341738784]",8fa8109193aa9b1
216,IDN,"[-4.154345324855205, 136.98225039382723]",8f728e733b9d500
217,BRA,"[-0.662113000396037, -47.29866511286517]",8f8055873b0488a
218,PHL,"[12.030882441475542, 120.16604579494415]",8f695e2ccd62636
219,GTM,"[15.454603933284762, -90.39585656905146]",8f6d2d72c130444
220,CHN,"[22.819872071958716, 113.83250946765351]",8f411c204cdeb8a
221,IDN,"[1.051330935350176, 104.1212490998868]",8f6526b7670a006
222,DOM,"[19.7392678504925, -71.0222668061411]",8f4c898842ad09e
223,DZA,"[36.8187231504321, 7.623012362898076]",8f3863d9acd3866
224,IDN,"[-8.293944713926082, 116.23545756126025]",8f95a59b0b74152
225,MYS,"[3.605417891036113, 101.53617949925197]",8f6500a44acb68b
226,CHN,"[28.401384843831348, 116.28701537892745]",8f418314b5a699d
227,IND,"[12.835180244545292, 77.70904208412574]",8f618935820d912
228,BRA,"[-2.65169265761638, -59.6721287788073]",8f8af6731575a36
229,TUR,"[38.47672155215344, 27.0104924756532]",8f3f66b5e6d37ac
230,IND,"[22.775871442655166, 70.89340115422559]",8f42c024100b019
231,LAO,"[18.311142241559377, 102.59559951303196]",8f64b668d96b960
232,DOM,"[18.46297582536478, -69.53125664186334]",8f4cd5ceb12446c
233,BRA,"[-18.860520056078773, -41.97849420926728]",8fa89dd1e36ac0a
234,DZA,"[36.72436553438207, 3.452508196283441]",8f395a6b4a60c49
235,IND,"[23.41553377903292, 88.35557465677746]",8f3cf636d4314ee
236,MMR,"[22.08628532754162, 96.16202198245405]",8f3ccb415745b54
237,VNM,"[11.6986872327572, 106.52785860219363]",8f65b1414620472
238,IND,"[28.70274035998221, 77.44668644164729]",8f3da1a8c2a26b0
239,TUR,"[41.214422924002676, 28.149789003382338]",8f1ec8a5e2ac724
240,IND,"[15.390869455119864, 77.8876276739025]",8f60a0861040ad0
241,NGA,"[6.755536723369412, 3.216490678639967]",8f58827442b118e
242,LKA,"[7.623148820449833, 81.77188168021725]",8f6110a0d76db00
243,BRA,"[-9.145165999125142, -36.690691683165696]",8f81aac2416490d
244,IDN,"[-6.300243971278457, 107.13749881405911]",8f8c10400d2b589
245,IDN,"[-6.138539588415491, 106.08804347053125]",8f8c13b96a8dd4d
246,CHN,"[22.885639724751528, 113.09443780241008]",8f411d71582a11d
247,AUS,"[-34.73418630019541, 146.5775735926801]",8fbe55c512960cc
248,LKA,"[8.609395336339944, 81.16706947245223]",8f611314c8ab3a1
249,IND,"[12.849429387161019, 77.63431697975955]",8f6189263353431
250,PHL,"[15.713852281799106, 120.7458562800457]",8f694184a588593
251,MMR,"[16.84264983708533, 97.6551992324358]",8f64852ae98445a
252,IND,"[10.175611087230312, 78.41900067839325]",8f60340da580662
253,CHN,"[23.000659685782765, 113.28798720192938]",8f411d4e352b823
254,CHN,"[25.49474140149449, 119.21033938938506]",8f41a6634383c00
255,BRA,"[-4.144782600000539, -38.27008628867882]",8f801625208dbab
256,CHN,"[31.049868079056058, 121.41027061400224]",8f309b8745aeab3
257,DOM,"[18.742609429741623, -68.52750261346652]",8f4cc6c4a4ee6c5
258,BRA,"[-10.232475243048025, -37.86714794192359]",8f81ac705509382
259,IDN,"[1.428025709604944, 99.2885856342416]",8f652957374ea51
260,IDN,"[-0.20311900827905, 109.39981208160359]",8f8c95d9a953620
261,CHN,"[37.65955597273313, 116.81148796794818]",8f318acc336b806
262,THA,"[10.577141663183257, 99.25082455429549]",8f6432adcc698e1
263,ALB,"[41.67469505619139, 20.428539603451505]",8f1ed4b5dc6ab63
264,IDN,"[-7.589692766489724, 112.74413264902502]",8f8d8425475d625
265,IND,"[18.535261894244336, 73.95835600843147]",8f608853646a2b2
266,BRA,"[-0.791514368849931, -52.495952017126726]",8f8068a0a4d491d
267,CMR,"[4.02707095100844, 9.749886453756467]",8f82d280d143a6a
268,CHN,"[24.61671937684594, 118.59430808717606]",8f41a465995558b
269,IND,"[30.709641902451967, 76.68254875427826]",8f3d146905a3245
270,IND,"[28.49832617861637, 77.00233294521354]",8f3da11160e2255
271,VNM,"[12.980930912583094, 108.23064776135544]",8f6932da1718223
272,PHL,"[6.151823952585856, 125.08905550395973]",8f685e21a10c8e6
273,THA,"[17.72164262638405, 102.45045685481169]",8f64b6303b8b01c
274,CHN,"[34.988197380979855, 115.14736982083232]",8f40968b6d68093
275,IND,"[12.60344754013346, 80.07897630575775]",8f618c01161355b
276,IND,"[23.009489795056773, 72.61863732052477]",8f42cea6316bca8
277,CHN,"[23.077723716368023, 114.45138297415491]",8f411c40e2ad8dd
278,IND,"[14.880740076527099, 78.05309386690516]",8f60a5ca16c3242
279,CHN,"[21.875957634448884, 108.6559150325983]",8f41501a99800aa
280,TUR,"[41.44398984199121, 27.261432788874927]",8f1ec898ab84c0d
281,THA,"[16.09178738684091, 103.64279598383938]",8f659a51dac2d65
282,IND,"[19.892142274207664, 74.4988427554867]",8f609d74c2ed38a
283,LKA,"[7.753781287452738, 81.5696934124268]",8f6111d9c596462
284,NGA,"[5.609436304273946, 5.882217694359793]",8f588a6db95e882
285,GTM,"[15.36411939815762, -89.03491224196527]",8f45256948da769
286,THA,"[13.154796308296165, 102.39367667295832]",8f659db0b6d3948
287,IDN,"[-6.329339194269138, 107.05211580817856]",8f8c104766042c9
288,MYS,"[2.842323808178845, 111.70368272698008]",8f699b84a84ac15
289,IND,"[12.89585310395124, 80.02348682419512]",8f618c712705729
290,IND,"[28.384552202263418, 76.92944922883068]",8f3da1ceb2ce880
291,DZA,"[35.58572162409115, -1.028290401103634]",8f38231ab598d33
292,NGA,"[6.452892149874532, 3.289007442315692]",8f58826d9193cb2
293,CHN,"[19.290460058502184, 109.03866222102077]",8f41715aa71478c
294,PHL,"[10.054184066493786, 123.48088901838888]",8f6844c8225e2ac
295,TZA,"[-6.838617969129176, 39.314080985410854]",8f7b4c8e348c90e
296,IND,"[14.720070108437193, 79.07670936113003]",8f618a648d7574b
297,IND,"[22.030292192395667, 70.49332443848269]",8f42c2a54d1a172
298,IND,"[13.685671020329051, 79.35697801356218]",8f6188452998909
299,IND,"[21.859807570049185, 83.91806711513065]",8f3c8553316c72a
300,BRA,"[-10.50060379821054, -37.21697039471486]",8f81ae92db56b94
301,TUR,"[39.073329703755434, 26.90685111407139]",8f3f64cd990d809
302,BRA,"[-0.883423550270252, -52.54790989321637]",8f8068a2c77201c
303,DZA,"[36.72988444286297, 7.036970442809461]",8f3862029609af4
304,GTM,"[14.315907992045908, -91.01881780433163]",8f6d2bb28ae4b41
305,THA,"[8.935398306521371, 99.26644631887041]",8f6435411591403
306,THA,"[18.464608098250764, 98.66657245910042]",8f6482b328dc4cc
307,BRA,"[-21.65879060411932, -42.38981497731716]",8fa88400a098384
308,TUR,"[36.438062865852096, 29.356490475817402]",8f3f4586e9728c4
309,LKA,"[6.2369297, 80.06246056]",8f6103c08606146
310,LKA,"[6.966140652677892, 79.8932993993047]",8f611cba1d60696
311,DZA,"[36.70679349869788, 4.011293911952786]",8f38748a596166b
312,BRA,"[-11.407628501804401, -40.301296457583035]",8f81113ac95a345
313,IND,"[17.35589997411238, 82.5308235359229]",8f3c9223039a090
314,DZA,"[37.02269291477758, 7.398101663370849]",8f3862a0dbb028e
315,NGA,"[6.437663846232713, 2.87043911761398]",8f5891b1bacc229
316,IDN,"[-6.157077142064553, 106.53136448424543]",8f8c106cb8e9a05
317,IND,"[12.884660596975076, 77.63313146018858]",8f61892408d352a
318,GTM,"[14.20974733199885, -90.73229137901619]",8f6d29633000965
319,IDN,"[-7.575447914902943, 112.08919636342074]",8f8d8562279e7b4
320,DOM,"[18.33247796453703, -70.17573426856441]",8f4cd081445c44d
321,IDN,"[-6.268192278519544, 106.67468777205968]",8f8c1060e1582c2
322,PHL,"[8.274154218822726, 124.30444084918193]",8f6842005915552
323,CHN,"[32.037274258488964, 120.91726964684688]",8f309d545422234
324,IND,"[21.307609030857176, 74.58267992115887]",8f609bd4684dcce
325,IND,"[9.267064567574293, 79.30577744391961]",8f611a01922d8b0
326,CHN,"[30.056083027925855, 115.97217942919251]",8f41981614db676
327,IND,"[18.470794108863842, 73.95160311557707]",8f6088c9951e8b4
328,IND,"[26.764321423089918, 80.9085092703899]",8f3d8d5228abb36
329,IND,"[21.168405362930233, 79.15113224246892]",8f6096120725055
330,VEN,"[10.646695666427725, -63.43381683112317]",8f5f4b573a75190
331,IDN,"[-7.381538023417514, 108.08648591221358]",8f8c14c33880c70
332,VNM,"[11.092408016428553, 108.1551566523102]",8f65b47a0552a54
333,MMR,"[16.896679111232835, 96.02230652951789]",8f648cbb40b01aa
334,IDN,"[-6.120647861471674, 106.9702544206899]",8f8c104db2d8952
335,ALB,"[41.317644518118115, 19.766452909838712]",8f1ed40301a38a4
336,CHN,"[24.50076880285787, 117.77604887929269]",8f41a5614936a0d
337,PHL,"[15.984797031365432, 120.49185782135017]",8f69452c42f0a83
338,IND,"[29.20038277874981, 79.53438034112487]",8f3dad085d89cec
339,CHN,"[22.036314304804844, 100.84933680554981]",8f4061b14051649
340,IDN,"[-6.807886026319958, 110.98022026782985]",8f8d8e81584879c
341,VNM,"[11.230297502695205, 108.66268405080307]",8f65b69757b0ce3
342,GTM,"[13.953351457744722, -90.86599974594998]",8f6d76d0155b411
343,THA,"[14.317308072101264, 100.43918028855131]",8f64a40caa22160
344,GTM,"[14.66737964109688, -92.1458201797182]",8f6d2a335a5e6ea
345,BRA,"[-4.149349587198075, -44.112273132567935]",8f802a76a06556a
346,NGA,"[6.454811117030798, 7.541701812008993]",8f58d6812176c49
347,IDN,"[3.498215204198077, 98.59313599674132]",8f650d45db1e0e9
348,BRA,"[-16.332392646372508, -39.538130590678186]",8fa596da155ca68
349,IND,"[17.009017862715524, 73.34220779142993]",8f608d163690b9b
350,CHN,"[22.84932619654527, 114.15422672332892]",8f411c0e267535b
351,KHM,"[10.979814379972884, 104.7980221562273]",8f658433319b456
352,IND,"[22.817997561268932, 88.37155166458874]",8f3cf29ab8d40ae
353,IND,"[23.487163655900744, 73.29633056008217]",8f42cd49c274973
354,LAO,"[20.268025794357317, 100.44308656539205]",8f64901a18a1151
355,IND,"[28.42496573034785, 79.3898448172963]",8f3da8144685894
356,CHN,"[23.659412089718295, 105.59981982481062]",8f415a708893d74
357,PHL,"[14.60887934113598, 121.23015475953375]",8f694ec4b901d81
358,PHL,"[9.466663036032001, 123.14604160013502]",8f68716e86854f1
359,IDN,"[-0.264180115529362, 100.6313056477464]",8f8cd3089d0250b
360,IND,"[18.1686517663024, 83.4432523666697]",8f3c93a248a6513
361,IND,"[20.56064777312723, 78.83722661074235]",8f6094442176416
362,PHL,"[15.100987825600857, 120.77748070058048]",8f694172a1a3b1e
363,IND,"[23.949307945806197, 76.92441082567336]",8f3d9561b10159c
364,IND,"[10.375700694733524, 78.83832286381066]",8f603458d24a36a
365,IND,"[26.638436438679754, 73.7519547890352]",8f425b4dd2d0906
366,IDN,"[-7.465281778525825, 112.46677664168789]",8f8d854a8782c35
367,IND,"[10.734418324263, 77.08234003613329]",8f60315a1880b2d
368,DZA,"[36.773292453898044, 7.58942604537378]",8f386236a233666
369,IDN,"[-1.261811201964346, 103.81375790686054]",8f8c895920e6b74
370,CHN,"[29.215544001459808, 120.19468085529087]",8f4196804464b58
371,IND,"[26.11543651369923, 87.95502332106328]",8f3c18223914172
372,IDN,"[0.029651401928763, 111.4556517377178]",8f68b292321511b
373,IND,"[9.873027276911406, 78.08954605009991]",8f603435c3ac5a8
374,CHN,"[29.450010041307614, 119.26402298097744]",8f4190c540f09b4
375,BRA,"[-10.919013352243143, -37.70013879600823]",8f81acd18874615
376,BRA,"[-1.740022553220617, -55.8454169398171]",8f8a9d08260042d
377,IND,"[15.134334379553994, 77.61732995293492]",8f60a5459706d22
378,TUR,"[40.66899782228749, 29.52321028839729]",8f1ec921b5868db
379,NGA,"[12.013344862735226, 8.518728585585752]",8f580a4e5411664
380,DZA,"[36.05445315469655, 6.505867974918271]",8f387184845c9b2
381,CHN,"[22.991541989927644, 115.33107575578443]",8f41110a9042ca5
382,DOM,"[19.428097470240782, -69.86941794788682]",8f4cf220a81d0c3
383,IND,"[11.452205684092068, 77.68918486475482]",8f6032a0d0d4b75
384,IND,"[27.215668551763137, 79.0086589839258]",8f3daa1a1c46709
385,CHN,"[22.380503391535296, 110.25520692491912]",8f410b25ecaca9d
386,PHL,"[9.044207228317285, 125.52540408596957]",8f6841488cae6dc
387,IND,"[19.28694881974131, 72.7939198104817]",8f608b7b4924032
388,NGA,"[5.542532079448576, 5.81648686966639]",8f82db2c68457ae
389,MYS,"[5.542652974771881, 100.58340718465888]",8f651dc6c91a26d
390,BRA,"[-7.046705118047933, -37.23798276768082]",8f818c2c0b4ea63
391,THA,"[15.754927063098096, 101.17179167377952]",8f64a64f4202a2a
392,IND,"[19.79702275767565, 85.81059265454968]",8f3c9d16581bc44
393,PHL,"[15.330551815787432, 120.93726901539011]",8f69413a5422961
394,BRA,"[-9.356120324634782, -40.53027781092142]",8f811aa2a569c43
395,IND,"[26.746537923560236, 88.45041509762588]",8f3c1981589c6ec
396,THA,"[14.742947291444723, 101.48771798266615]",8f65996645206f0
397,NGA,"[6.460725000723134, 3.296170973345824]",8f58826d9b036a5
398,DOM,"[19.25766052983289, -70.52741737259568]",8f4cd4d81303151
399,PHL,"[13.631995530869197, 123.21033670078104]",8f694b7a0915954
400,VNM,"[18.851277154707677, 105.64194055356639]",8f414195126aa43
401,DOM,"[19.503043047241842, -70.62660072841177]",8f4c89a216a480a
402,MYS,"[2.509260947466805, 102.27954910536623]",8f6523615c0e643
403,BRA,"[-11.21128056708002, -37.41972381036417]",8f81a1a26cdd1a6
404,CHN,"[21.281954781038436, 110.33388111497077]",8f410905e56a056
405,PHL,"[7.801171395743076, 122.54455900640447]",8f685422c1816e1
406,CHN,"[21.751727727534604, 108.60686407272146]",8f415012b12d88d
407,IND,"[29.958108650415017, 74.69024591150266]",8f424b983696161
408,IND,"[28.499144026226826, 77.22263117317245]",8f3da102a5614d5
409,CHN,"[22.25111842550017, 109.96310059752885]",8f41565718829a0
410,BRA,"[-12.40326291079006, -39.245915415396624]",8f81108c841eb8d
411,BRA,"[-11.947590163965158, -39.10091260847633]",8f811076510a698
412,BRA,"[-12.995857856871831, -38.676085263583275]",8f8116b613a2cc2
413,BRA,"[-3.898575784674078, -38.53692772466164]",8f801040cd4c406
414,CHN,"[24.95051391215951, 118.44935772589434]",8f41a0c4124a86c
415,IDN,"[-0.500596810544956, 117.21762850949118]",8f688849433021c
416,IDN,"[-6.084887193156652, 106.67072552417713]",8f8c13d257b046d
417,IND,"[20.476482397934628, 85.84862506123429]",8f3c8e544836863
418,KHM,"[11.523299880492715, 104.71931366886832]",8f65846ebb706a3
419,IND,"[18.107278677059504, 83.47123637472149]",8f3c93a04c89748
420,THA,"[6.074971789196037, 101.86284238949779]",8f651ccf62abc16
421,CHN,"[30.13094504367956, 121.45757051145577]",8f4b34a768f102b
422,IND,"[16.7229057984665, 74.24885667525656]",8f60ab54bac3523
423,BRA,"[-22.872731571769105, -43.65628013363881]",8fa8a0288b03b22
424,IDN,"[-7.655379982439865, 111.84905607035681]",8f8d856693456b1
425,CHN,"[29.20749379097616, 120.18032626310315]",8f4196805d18ce6
426,IDN,"[-6.271656141469924, 107.12036208189957]",8f8c1041c94d980
427,IND,"[13.015535758451717, 80.1172678768015]",8f618c4c894bc31
428,THA,"[19.96002816358248, 99.2256633470816]",8f649111006475c
429,IND,"[12.977830093273141, 80.12305050085533]",8f618c4ebb54862
430,IND,"[22.6917696307877, 88.38586895298502]",8f3cf28b50ae899
431,DOM,"[18.48957537372313, -70.0708035931641]",8f4cd0925552d53
432,PHL,"[14.117883664546172, 121.24525644576731]",8f694e4c4971685
433,MYS,"[1.482429074936103, 110.46024048628469]",8f8c964190a6200
434,TUR,"[38.23326523268599, 27.121867408830166]",8f3f60d94590904
435,MYS,"[2.296466556372899, 111.89672811767933]",8f699b393019a34
436,PHL,"[16.68104054124292, 121.45186704137136]",8f696aaec84b98a
437,BRA,"[-7.05099439747251, -35.24690170072643]",8f81832ebc68a99
438,IDN,"[-6.112935708571936, 106.5562782178057]",8f8c106d96888f4
439,IND,"[30.141901340376727, 74.18220033681273]",8f424872e9125a5
440,DZA,"[36.74216268750096, 6.327371434689935]",8f3862d8815ac0e
441,IND,"[21.78194839305561, 72.1335323425576]",8f42dd8c31abad2
442,IDN,"[-6.521375068478489, 110.74482137435731]",8f8d8e029414b6e
443,VNM,"[10.661049630403483, 106.85472567483689]",8f65b50db691659
444,TUR,"[39.22313101466614, 28.18634506185256]",8f3f65c34a73460
445,IDN,"[-6.26182156969849, 106.60394186010983]",8f8c106505a24c0
446,PHL,"[10.458097220803692, 123.3620087256195]",8f686268e0c1c09
447,THA,"[8.316110639305842, 99.35848359381043]",8f6435d41643451
448,CHN,"[22.350764897000758, 113.46543044705156]",8f411dd684996c3
449,MYS,"[6.904855531767633, 116.79067409087646]",8f68028c25a048a
450,IND,"[14.7145115914484, 76.8534847741085]",8f60125182ead0a
451,IND,"[10.160729624606061, 77.76518249151222]",8f6035480564ae9
452,DZA,"[36.517886699353994, 2.728487958639969]",8f3829812ace69d
453,NGA,"[6.840596405880376, 3.636715794649791]",8f5882249606d71
454,DOM,"[18.399141304492826, -70.09845763119401]",8f4cd090ac868ec
455,IDN,"[-7.152336970583494, 112.63117650463472]",8f8d808f181ba05
456,MMR,"[22.21033894303879, 94.77771742358271]",8f3ccac00156545
457,IND,"[25.930528462705258, 73.65385317744804]",8f3db408114ad9d
458,IND,"[11.259884450769556, 77.59397968075059]",8f6030686b20b2e
459,VNM,"[11.947513226861425, 106.46622897684458]",8f65b3b33c7610e
